site_id,gradebook_item_id,item_name,item_source,external_id,points_possible,due_date,released,category_id,category_name
PA3304_2025_26,36227,PA3304: Assignment 1 - Presentations,Assignments,/assignment/a/PA3304_2025_26/4ad37694-e079-40a0-b6f3-67f12e6fe5cd,15.0,2026-02-06 16:30:00,,,
PA3304_2025_26,36454,PA3304: Assignment 1 - Essay,Assignments,/assignment/a/PA3304_2025_26/ac14cdf3-f6ed-433b-85a7-894ff921e4ce,25.0,2026-02-09 16:30:00,,,
PA3305_2025_26,34121,Course Grade,Manual/Other,,,,,,
PA3306_2025_26,35752,Course Grade,Manual/Other,,,,,,
PA4301_2025_26,34328,Course Grade,Manual/Other,,,,,,
PA4303_2025_26,34327,Course Grade,Manual/Other,,,,,,
PA4303_2025_26,34959,PA4303 ASSIGNMENT 1,Assignments,/assignment/a/PA4303_2025_26/d6a4cb05-3992-434b-9356-50de0ad3cdaa,100.0,2025-09-29 10:00:00,,,
PA4304_2025_26,36053,Course Grade,Manual/Other,,,,,,
PA4305_2025_26,36033,Course Grade,Manual/Other,,,,,,
PA4306_2025_26,34329,Course Grade,Manual/Other,,,,,,
PA4306_2025_26,34817,Group Assignment,Assignments,/assignment/a/PA4306_2025_26/3c72f373-dfc7-4699-9c30-378bbdf849ec,100.0,2025-09-30 23:30:00,,,
PA4307_2025_26,34473,Course Grade,Manual/Other,,,,,,
PA4308_2025_26,36032,Course Grade,Manual/Other,,,,,,
PA4642_2025_26,36195,Course Grade,Manual/Other,,,,,,
PA4650_2025_26,34687,Course Grade,Manual/Other,,,,,,
PA4703_2025_26,36194,Course Grade,Manual/Other,,,,,,
PAM5301_2025_26,36323,Course Grade,Manual/Other,,,,,,
PAM5303_2025_26,36325,Course Grade,Manual/Other,,,,,,
PAM5303_2025_26,36658,PAM5303 write-ups,Assignments,/assignment/a/PAM5303_2025_26/746926ba-fe94-43ea-a458-24e8aefcba9b,100.0,2026-04-24 17:00:00,,,
PAM5309_2025_26,36324,Course Grade,Manual/Other,,,,,,
PDHE501_2025_26,34796,Course Grade,Manual/Other,,,,,,
PDHE501_2025_26,36657,Assignment 1,Manual/Other,,10.0,2026-02-19 00:00:00,,,
PDHE501_2025_26,36722,Assignment 2,Manual/Other,,100.0,,,,
PDHE501_2025_26,36724,Lesson plan,Assignments,/assignment/a/PDHE501_2025_26/b676ac33-2e9e-4d1d-b1ff-4c4cd247c605,100.0,2026-04-12 23:55:00,,,
PDHE501_2025_26,36725,PGDE501 PoE,Assignments,/assignment/a/PDHE501_2025_26/d7c3e45c-2ceb-42b2-98ce-debe06d10565,100.0,2026-04-19 23:55:00,,,
PDHE501_2025_26,36729,Quiz,Manual/Other,,100.0,,,,
PDHE502_2025_26,34801,Course Grade,Manual/Other,,,,,,
PDHE503_2025_26,34795,Course Grade,Manual/Other,,,,,,
PDHE503_2025_26,36828,GROUP PRESENTATIONS,Assignments,/assignment/a/PDHE503_2025_26/09a90a08-bf91-49e5-9364-ef3724689cbb,100.0,2026-06-04 19:00:00,,,
PDHE504_2025_26,34802,Course Grade,Manual/Other,,,,,,
PDHE504_2025_26,36734,Individual Assignment,Assignments,/assignment/a/PDHE504_2025_26/00f18d62-0d7e-4934-8aaf-51fbf4b0a5ae,25.0,2026-04-27 12:00:00,,,
PDHE505_2025_26,34797,Course Grade,Manual/Other,,,,,,
PDHE505_2025_26,34930,Discussion,Manual/Other,,100.0,,,,
PDHE505_2025_26,35502,Assessment 3,Manual/Other,,40.0,,,,
PDHE505_2025_26,35537,Assessment 1,Manual/Other,,100.0,,,,
PDHE505_2025_26,35538,Assessment 2,Manual/Other,,100.0,,,,
PDHE505_2025_26,35542,Portfolio of Evidence,Assignments,/assignment/a/PDHE505_2025_26/594f0730-d61c-4747-9289-3ad177080a39,100.0,2026-03-31 23:55:00,,,
PDHE506_2025_26,34800,Course Grade,Manual/Other,,,,,,
PDHE507_2025_26,34798,Course Grade,Manual/Other,,,,,,
PDHE507_2025_26,35541,Portfolio of Evidence,Assignments,/assignment/a/PDHE507_2025_26/aa621991-ce56-4f58-afbf-1a84f7da9bc1,100.0,2026-01-31 08:10:00,,,
PDHE507_2025_26,35558,Individual Assignment 1,Assignments,/assignment/a/PDHE507_2025_26/06f550f4-539c-44ae-b175-298ed6615a9b,100.0,2026-01-21 12:20:00,,,
PDHE507_2025_26,35559,Group Assignment 1,Assignments,/assignment/a/PDHE507_2025_26/37ab8360-4dc2-461a-a97c-e2b4158958d0,100.0,2026-01-21 12:25:00,,,
PDHE508_2025_26,34799,Course Grade,Manual/Other,,,,,,
PDOP501_2025_26,34950,Course Grade,Manual/Other,,,,,,
PDOP502_2025_26,34948,Course Grade,Manual/Other,,,,,,
PDOP503_2025_26,34953,Course Grade,Manual/Other,,,,,,
PDOP504_2025_26,34949,Course Grade,Manual/Other,,,,,,
PDOP505_2025_26,34954,Course Grade,Manual/Other,,,,,,
PDOP506_2025_26,34951,Course Grade,Manual/Other,,,,,,
PDOP507_2025_26,34952,Course Grade,Manual/Other,,,,,,
PG2401_2025_26,33983,Course Grade,Manual/Other,,,,,,
PG2411_2025_26,33982,Course Grade,Manual/Other,,,,,,
PG2411_2025_26,35291,Test 2,Manual/Other,,39.0,,,,
PG2411_2025_26,35372,Coursework Mark,Manual/Other,,100.0,,,,
PG2411_2025_26,35444,Test 1,Manual/Other,,35.0,,,,
PG2411_2025_26,35445,Quiz 1,Manual/Other,,12.0,,,,
PG2411_2025_26,35446,Makeup,Manual/Other,,29.0,,,,
PG2411_2025_26,35447,Final Mark,Manual/Other,,100.0,,,,
PG2412_2025_26,35904,Course Grade,Manual/Other,,,,,,
PG2412_2025_26,36623,Test 1,Manual/Other,,30.0,,,,
PG2412_2025_26,36749,Test 2,Manual/Other,,38.0,,,,
PG2421_2025_26,34156,Course Grade,Manual/Other,,,,,,
PG2421_2025_26,35252,Assignment 2: Minerals and their characterisation (Module 4),Tests & Quizzes,8676,30.0,2025-11-12 23:55:00,,,
PG2421_2025_26,35253,Assign 1: Module 1: The earth and its Physical Environment,Tests & Quizzes,8674,32.0,2025-11-12 23:55:00,,,
PG2422_2025_26,35903,Course Grade,Manual/Other,,,,,,
PG3242_2025_26,35854,Course Grade,Manual/Other,,,,,,
PG3321_2025_26,34274,Course Grade,Manual/Other,,,,,,
PG3341_2025_26,34273,Course Grade,Manual/Other,,,,,,
PG3401_2025_26,34373,Course Grade,Manual/Other,,,,,,
PG3411_2025_26,34375,Course Grade,Manual/Other,,,,,,
PG3412_2025_26,34378,Course Grade,Manual/Other,,,,,,
PG3412_2025_26,35254,PG3412 Assignment 3: Instrumentation and measurements of temperature,Tests & Quizzes,8677,50.0,2025-11-12 23:55:00,,,
PG3412_2025_26,35255,Assign 2: Unit 1: Recap on the hydrological cycle,Tests & Quizzes,8673,59.0,2025-11-12 23:55:00,,,
PG3412_2025_26,35256,Assign 1: Prior to begin course,Tests & Quizzes,8672,36.0,2025-11-12 23:55:00,,,
PG3413_2025_26,35853,Course Grade,Manual/Other,,,,,,
PG3413_2025_26,36622,Test 1,Manual/Other,,38.0,2026-03-02 00:00:00,,,
PG3422_2025_26,35852,Course Grade,Manual/Other,,,,,,
PG3432_2025_26,34377,Course Grade,Manual/Other,,,,,,
PG345_2025_26,36830,Course Grade,Manual/Other,,,,,,
PG4341_2025_26,34100,Course Grade,Manual/Other,,,,,,
PG4401_2025_26,35950,Course Grade,Manual/Other,,,,,,
PG4411_2025_26,34097,Course Grade,Manual/Other,,,,,,
PG4411_2025_26,35363,Test 1,Manual/Other,,32.0,,,,
PG4411_2025_26,35364,Test 2,Manual/Other,,35.0,,,,
PG4411_2025_26,35365,Test 3,Manual/Other,,35.0,,,,
PG4411_2025_26,35366,Test 4,Manual/Other,,22.0,,,,
PG4421_2025_26,35949,Course Grade,Manual/Other,,,,,,
PG4422_2025_26,36044,Course Grade,Manual/Other,,,,,,
PGO3242_2025_26,35863,Course Grade,Manual/Other,,,,,,
PGO3321_2025_26,34989,Course Grade,Manual/Other,,,,,,
PGO3341_2025_26,34988,Course Grade,Manual/Other,,,,,,
PGO3401_2025_26,34992,Course Grade,Manual/Other,,,,,,
PGO3412_2025_26,34990,Course Grade,Manual/Other,,,,,,
PGO3422_2025_26,35864,Course Grade,Manual/Other,,,,,,
PHA2400_2025_26,33936,Course Grade,Manual/Other,,,,,,
PHA2401_2025_26,33935,Course Grade,Manual/Other,,,,,,
PHA2402_2025_26,33934,Course Grade,Manual/Other,,,,,,
PHA2403_2025_26,33933,Course Grade,Manual/Other,,,,,,
PHA2403_2025_26,34715,Week 1 post activity,Manual/Other,,15.0,2025-08-29 00:00:00,,,
PHA2403_2025_26,35008,TEST 1,Manual/Other,,30.0,,,,
PHA2403_2025_26,35124,Quiz,Manual/Other,,15.0,,,,
PHA2403_2025_26,35292,TEST 2,Manual/Other,,30.0,,,,
PHA2406_2025_26,35773,Course Grade,Manual/Other,,,,,,
PHA2408_2025_26,35772,Course Grade,Manual/Other,,,,,,
PHA2408_2025_26,36669,Pre-class quiz,Tests & Quizzes,8876,5.0,2026-03-23 10:20:00,,,
PHA2408_2025_26,36673,Assignment 2,Assignments,/assignment/a/PHA2408_2025_26/10030478-bb20-48ea-8045-1c0db41a44b3,10.0,2026-03-23 23:55:00,,,
PHA2409_2025_26,35771,Course Grade,Manual/Other,,,,,,
PHA2410_2025_26,35770,Course Grade,Manual/Other,,,,,,
PHA3301_2025_26,34239,Course Grade,Manual/Other,,,,,,
PHA3301_2025_26,35194,PHA 3301 TEST 2,Tests & Quizzes,8713,35.0,2025-10-22 13:15:00,,,
PHA3301_2025_26,35322,PHA 3301 TEST 3,Tests & Quizzes,8774,35.0,2025-11-12 13:30:00,,,
PHA3304_2025_26,34236,Course Grade,Manual/Other,,,,,,
PHA3304_2025_26,34714,Week 1 post activity,Manual/Other,,5.0,2025-08-27 00:00:00,,,
PHA3304_2025_26,35065,TEST 1,Manual/Other,,30.0,,,,
PHA3305_2025_26,35762,Course Grade,Manual/Other,,,,,,
PHA3402_2025_26,34165,Course Grade,Manual/Other,,,,,,
PHA3403_2025_26,34237,Course Grade,Manual/Other,,,,,,
PHA3406_2025_26,35761,Course Grade,Manual/Other,,,,,,
PHA3407_2025_26,35792,Course Grade,Manual/Other,,,,,,
PHA3408_2025_26,35791,Course Grade,Manual/Other,,,,,,
PHA3409_2025_26,34238,Course Grade,Manual/Other,,,,,,
PHA413_2025_26,34883,Course Grade,Manual/Other,,,,,,
PHA4200_2025_26,34443,Course Grade,Manual/Other,,,,,,
PHA4206_2025_26,34442,Course Grade,Manual/Other,,,,,,
PHA4208_2025_26,35825,Course Grade,Manual/Other,,,,,,
PHA4213_2025_26,35824,Course Grade,Manual/Other,,,,,,
PHA4214_2025_26,35823,Course Grade,Manual/Other,,,,,,
PHA4301_2025_26,34444,Course Grade,Manual/Other,,,,,,
PHA4302_2025_26,34445,Course Grade,Manual/Other,,,,,,
PHA4303_2025_26,34441,Course Grade,Manual/Other,,,,,,
PHA4303_2025_26,35009,TEST 1,Manual/Other,,30.0,,,,
PHA4304_2025_26,34446,Course Grade,Manual/Other,,,,,,
PHA4309_2025_26,35821,Course Grade,Manual/Other,,,,,,
PHA4310_2025_26,35820,Course Grade,Manual/Other,,,,,,
PHA4311_2025_26,35819,Course Grade,Manual/Other,,,,,,
PHA4312_2025_26,35822,Course Grade,Manual/Other,,,,,,
PHA510_2025_26,34862,Course Grade,Manual/Other,,,,,,
PHA510_2025_26,35335,PHA 5300 TEST 2,Tests & Quizzes,8784,30.0,2025-11-14 10:25:00,,,
PHA511_2025_26,34868,Course Grade,Manual/Other,,,,,,
PHA512_2025_26,34867,Course Grade,Manual/Other,,,,,,
PHA513_2025_26,34866,Course Grade,Manual/Other,,,,,,
PHA515_2025_26,34865,Course Grade,Manual/Other,,,,,,
PHA518_2025_26,34864,Course Grade,Manual/Other,,,,,,
PHA519_2025_26,34863,Course Grade,Manual/Other,,,,,,
PHA5300_2025_26,34557,Course Grade,Manual/Other,,,,,,
PHA5300_2025_26,35336,PHA 5300 TEST 2,Tests & Quizzes,8785,30.0,2025-11-14 10:25:00,,,
PHA5301_2025_26,34558,Course Grade,Manual/Other,,,,,,
PHA5303_2025_26,34559,Course Grade,Manual/Other,,,,,,
PHA5304_2025_26,34560,Course Grade,Manual/Other,,,,,,
PHA5305_2025_26,34556,Course Grade,Manual/Other,,,,,,
PHA5306_2025_26,34589,Course Grade,Manual/Other,,,,,,
PHA5308_2025_26,35818,Course Grade,Manual/Other,,,,,,
PHA6301_2025_26,34876,Course Grade,Manual/Other,,,,,,
PHA6302_2025_26,34879,Course Grade,Manual/Other,,,,,,
PHA6303_2025_26,34878,Course Grade,Manual/Other,,,,,,
PHA6304_2025_26,34877,Course Grade,Manual/Other,,,,,,
PHA6305_2025_26,36215,Course Grade,Manual/Other,,,,,,
PHA6306_2025_26,36214,Course Grade,Manual/Other,,,,,,
PHA6307_2025_26,36213,Course Grade,Manual/Other,,,,,,
PHA6308_2025_26,36181,Course Grade,Manual/Other,,,,,,
PHA6309_2025_26,36180,Course Grade,Manual/Other,,,,,,
PHA6310_2025_26,36179,Course Grade,Manual/Other,,,,,,
PHA6311_2025_26,36184,Course Grade,Manual/Other,,,,,,
PHA6312_2025_26,36183,Course Grade,Manual/Other,,,,,,
PHA6313_2025_26,36182,Course Grade,Manual/Other,,,,,,
PHA6317_2025_26,36162,Course Grade,Manual/Other,,,,,,
PHA6318_2025_26,36161,Course Grade,Manual/Other,,,,,,
PHA6319_2025_26,36160,Course Grade,Manual/Other,,,,,,
PHC3301_2025_26,34689,Course Grade,Manual/Other,,,,,,
PHC3302_2025_26,34681,Course Grade,Manual/Other,,,,,,
PHC3303_2025_26,36296,Course Grade,Manual/Other,,,,,,
PHI0303_2025_26,35929,Course Grade,Manual/Other,,,,,,
PHI0305_2025_26,35887,Course Grade,Manual/Other,,,,,,
PHI0311_2025_26,33970,Course Grade,Manual/Other,,,,,,
PHI0312_2025_26,33969,Course Grade,Manual/Other,,,,,,
PHI0313_2025_26,35886,Course Grade,Manual/Other,,,,,,
PHI0314_2025_26,33968,Course Grade,Manual/Other,,,,,,
PHI0315_2025_26,35885,Course Grade,Manual/Other,,,,,,
PHI0316_2025_26,34880,Course Grade,Manual/Other,,,,,,
PHI0321_2025_26,34694,Course Grade,Manual/Other,,,,,,
PHI0322_2025_26,34695,Course Grade,Manual/Other,,,,,,
PHI0323_2025_26,34697,Course Grade,Manual/Other,,,,,,
PHI0324_2025_26,34698,Course Grade,Manual/Other,,,,,,
PHI0325_2025_26,36140,Course Grade,Manual/Other,,,,,,
PHI0326_2025_26,36450,Course Grade,Manual/Other,,,,,,
PHI0327_2025_26,36449,Course Grade,Manual/Other,,,,,,
PHI0328_2025_26,36139,Course Grade,Manual/Other,,,,,,
PHI0329_2025_26,36448,Course Grade,Manual/Other,,,,,,
PHI1301_2025_26,33884,Course Grade,Manual/Other,,,,,,
PHI1302_2025_26,33883,Course Grade,Manual/Other,,,,,,
PHI1303_2025_26,36105,Course Grade,Manual/Other,,,,,,
PHI1304_2025_26,33951,Course Grade,Manual/Other,,,,,,
PHI1305_2025_26,35859,Course Grade,Manual/Other,,,,,,
PHI1306_2025_26,35858,Course Grade,Manual/Other,,,,,,
PHI1307_2025_26,34049,Course Grade,Manual/Other,,,,,,
PHI1308_2025_26,33939,Course Grade,Manual/Other,,,,,,
PHI212_2025_26,34927,Course Grade,Manual/Other,,,,,,
PHI213_2025_26,34926,Course Grade,Manual/Other,,,,,,
PHI214_2025_26,34925,Course Grade,Manual/Other,,,,,,
PHI215_2025_26,34923,Course Grade,Manual/Other,,,,,,
PHI216_2025_26,34924,Course Grade,Manual/Other,,,,,,
PHI2301_2025_26,34257,Course Grade,Manual/Other,,,,,,
PHI2302_2025_26,34250,Course Grade,Manual/Other,,,,,,
PHI2303_2025_26,34245,Course Grade,Manual/Other,,,,,,
PHI2305_2025_26,34249,Course Grade,Manual/Other,,,,,,
PHI2307_2025_26,34248,Course Grade,Manual/Other,,,,,,
PHI2309_2025_26,34247,Course Grade,Manual/Other,,,,,,
PHI2310_2025_26,34003,Course Grade,Manual/Other,,,,,,
PHI2311_2025_26,36433,Course Grade,Manual/Other,,,,,,
PHI2312_2025_26,36432,Course Grade,Manual/Other,,,,,,
PHI2313_2025_26,36431,Course Grade,Manual/Other,,,,,,
PHI2314_2025_26,34246,Course Grade,Manual/Other,,,,,,
PHI2315_2025_26,36527,Course Grade,Manual/Other,,,,,,
PHI2316_2025_26,36526,Course Grade,Manual/Other,,,,,,
PHI2317_2025_26,36525,Course Grade,Manual/Other,,,,,,
PHI2319_2025_26,36458,Course Grade,Manual/Other,,,,,,
PHI3311_2025_26,34519,Course Grade,Manual/Other,,,,,,
PHI3312_2025_26,34410,Course Grade,Manual/Other,,,,,,
PHI3314_2025_26,34406,Course Grade,Manual/Other,,,,,,
PHI3317_2025_26,34408,Course Grade,Manual/Other,,,,,,
PHI3318_2025_26,34409,Course Grade,Manual/Other,,,,,,
PHI3319_2025_26,34405,Course Grade,Manual/Other,,,,,,
PHI3321_2025_26,36035,Course Grade,Manual/Other,,,,,,
PHI3322_2025_26,36034,Course Grade,Manual/Other,,,,,,
PHI3327_2025_26,34407,Course Grade,Manual/Other,,,,,,
PHI3328_2025_26,36052,Course Grade,Manual/Other,,,,,,
PHI3329_2025_26,36036,Course Grade,Manual/Other,,,,,,
PHI3330_2025_26,36051,Course Grade,Manual/Other,,,,,,
PHI3331_2025_26,36050,Course Grade,Manual/Other,,,,,,
PHI3332_2025_26,36049,Course Grade,Manual/Other,,,,,,
PHI3333_2025_26,36048,Course Grade,Manual/Other,,,,,,
PHI4310_2025_26,34616,Course Grade,Manual/Other,,,,,,
PHI4311_2025_26,34615,Course Grade,Manual/Other,,,,,,
PHI4316_2025_26,34617,Course Grade,Manual/Other,,,,,,
PHI4317_2025_26,34618,Course Grade,Manual/Other,,,,,,
PHI4318_2025_26,34620,Course Grade,Manual/Other,,,,,,
PHI4319_2025_26,34619,Course Grade,Manual/Other,,,,,,
PHI4320_2025_26,35759,Course Grade,Manual/Other,,,,,,
PHI4321_2025_26,36471,Course Grade,Manual/Other,,,,,,
PHI4325_2025_26,36470,Course Grade,Manual/Other,,,,,,
PHI4326_2025_26,36236,Course Grade,Manual/Other,,,,,,
PHI4327_2025_26,36235,Course Grade,Manual/Other,,,,,,
PHI4328_2025_26,36234,Course Grade,Manual/Other,,,,,,
PHI4329_2025_26,35760,Course Grade,Manual/Other,,,,,,
PHI4330_2025_26,36233,Course Grade,Manual/Other,,,,,,
PHI501_2025_26,36380,Course Grade,Manual/Other,,,,,,
PHI510_2025_26,36387,Course Grade,Manual/Other,,,,,,
PHI511_2025_26,36386,Course Grade,Manual/Other,,,,,,
PHI512_2025_26,36385,Course Grade,Manual/Other,,,,,,
PHI514_2025_26,36384,Course Grade,Manual/Other,,,,,,
PHI521_2025_26,36383,Course Grade,Manual/Other,,,,,,
PHI525_2025_26,36382,Course Grade,Manual/Other,,,,,,
PHI526_2025_26,36398,Course Grade,Manual/Other,,,,,,
PHI539_2025_26,36381,Course Grade,Manual/Other,,,,,,
PHI610_2025_26,34780,Course Grade,Manual/Other,,,,,,
PHI634_2025_26,34722,Course Grade,Manual/Other,,,,,,
PHI700_2025_26,35101,Course Grade,Manual/Other,,,,,,
PIP5401_2025_26,34998,Course Grade,Manual/Other,,,,,,
PIP5402_2025_26,34994,Course Grade,Manual/Other,,,,,,
PIP5403_2025_26,34996,Course Grade,Manual/Other,,,,,,
PIP5404_2025_26,34995,Course Grade,Manual/Other,,,,,,
PIP5405_2025_26,34997,Course Grade,Manual/Other,,,,,,
PIP5406_2025_26,36026,Course Grade,Manual/Other,,,,,,
PIP5407_2025_26,36025,Course Grade,Manual/Other,,,,,,
PM5301_2025_26,36225,Course Grade,Manual/Other,,,,,,
PM5309_2025_26,36224,Course Grade,Manual/Other,,,,,,
PM6000_2025_26,36510,Course Grade,Manual/Other,,,,,,
PMN3301_2025_26,34690,Course Grade,Manual/Other,,,,,,
PMN3302_2025_26,34691,Course Grade,Manual/Other,,,,,,
PMN3303_2025_26,34693,Course Grade,Manual/Other,,,,,,
PMN3304_2025_26,34692,Course Grade,Manual/Other,,,,,,
PMN3305_2025_26,36083,Course Grade,Manual/Other,,,,,,
PMN3306_2025_26,36082,Course Grade,Manual/Other,,,,,,
PMN3307_2025_26,36081,Course Grade,Manual/Other,,,,,,
POP5401_2025_26,34985,Course Grade,Manual/Other,,,,,,
POP5402_2025_26,34983,Course Grade,Manual/Other,,,,,,
POP5402_2025_26,35496,QUIZ1,Tests & Quizzes,8808,10.0,2025-12-06 10:45:00,,,
POP5402_2025_26,35501,TEST1,Tests & Quizzes,8811,20.0,2025-12-09 20:00:00,,,
POP5402_2025_26,35549,TEST 2,Tests & Quizzes,8819,20.0,2026-01-13 20:20:00,,,
POP5403_2025_26,34986,Course Grade,Manual/Other,,,,,,
POP5404_2025_26,34984,Course Grade,Manual/Other,,,,,,
POP5404_2025_26,35489,Group presentations,Manual/Other,,100.0,,,,
POP5404_2025_26,35490,Quiz,Manual/Other,,10.0,,,,
POP5404_2025_26,35491,Test,Manual/Other,,60.0,,,,
POP5405_2025_26,34987,Course Grade,Manual/Other,,,,,,
POP5406_2025_26,36023,Course Grade,Manual/Other,,,,,,
POP5407_2025_26,36022,Course Grade,Manual/Other,,,,,,
PPM5301_2025_26,34726,Course Grade,Manual/Other,,,,,,
PPM5404_2025_26,34727,Course Grade,Manual/Other,,,,,,
PPM5405_2025_26,34725,Course Grade,Manual/Other,,,,,,
PPM5409_2025_26,34724,Course Grade,Manual/Other,,,,,,
PS1301_2025_26,33881,Course Grade,Manual/Other,,,,,,
PS1302_2025_26,36100,Course Grade,Manual/Other,,,,,,
PS2301_2025_26,34073,Course Grade,Manual/Other,,,,,,
PS2302_2025_26,35796,Course Grade,Manual/Other,,,,,,
PS3301_2025_26,34134,Course Grade,Manual/Other,,,,,,
PS3302_2025_26,35844,Course Grade,Manual/Other,,,,,,
PS3303_2025_26,34122,Course Grade,Manual/Other,,,,,,
PS3304_2025_26,35750,Course Grade,Manual/Other,,,,,,
PS3305_2025_26,34133,Course Grade,Manual/Other,,,,,,
PS3305_2025_26,35032,Aristotle quizz,Manual/Other,,15.0,,,,
PS3305_2025_26,35033,Assignment 2 on Aristotle's Political Ideas,Manual/Other,,15.0,2025-09-30 00:00:00,,,
PS3305_2025_26,35040,Assignment,Tests & Quizzes,8669,15.0,2025-10-03 23:00:00,,,
PS3306_2025_26,35848,Course Grade,Manual/Other,,,,,,
PS3307_2025_26,34135,Course Grade,Manual/Other,,,,,,
PS3308_2025_26,35847,Course Grade,Manual/Other,,,,,,
PS4301_2025_26,34324,Course Grade,Manual/Other,,,,,,
PS4302_2025_26,36136,Course Grade,Manual/Other,,,,,,
PS4303_2025_26,34325,Course Grade,Manual/Other,,,,,,
PS4304_2025_26,35579,Course Grade,Manual/Other,,,,,,
PS4305_2025_26,34326,Course Grade,Manual/Other,,,,,,
PS4307_2025_26,34803,Course Grade,Manual/Other,,,,,,
PS4601_2025_26,34474,Course Grade,Manual/Other,,,,,,
PS4602_2025_26,36170,Course Grade,Manual/Other,,,,,,
PS4611_2025_26,34938,Course Grade,Manual/Other,,,,,,
PS4612_2025_26,36158,Course Grade,Manual/Other,,,,,,
REM2501_2025_26,35661,Course Grade,Manual/Other,,,,,,
REM3501_2025_26,34137,Course Grade,Manual/Other,,,,,,
REM3502_2025_26,34139,Course Grade,Manual/Other,,,,,,
REM3503_2025_26,35745,Course Grade,Manual/Other,,,,,,
REM3504_2025_26,35744,Course Grade,Manual/Other,,,,,,
REM4500_2025_26,34399,Course Grade,Manual/Other,,,,,,
REM4501_2025_26,34401,Course Grade,Manual/Other,,,,,,
REM4502_2025_26,34398,Course Grade,Manual/Other,,,,,,
REM4503_2025_26,34397,Course Grade,Manual/Other,,,,,,
REM4504_2025_26,35955,Course Grade,Manual/Other,,,,,,
REM4505_2025_26,35954,Course Grade,Manual/Other,,,,,,
REM4506_2025_26,35953,Course Grade,Manual/Other,,,,,,
REM4507_2025_26,35952,Course Grade,Manual/Other,,,,,,
SCE2201_2025_26,34070,Course Grade,Manual/Other,,,,,,
SCE2202_2025_26,34919,Course Grade,Manual/Other,,,,,,
SCE302_2025_26,34553,Course Grade,Manual/Other,,,,,,
SCE303_2025_26,34554,Course Grade,Manual/Other,,,,,,
SCE305_2025_26,34555,Course Grade,Manual/Other,,,,,,
SCE3201_2025_26,34654,Course Grade,Manual/Other,,,,,,
SCE3201_2025_26,34942,INDIVIDUAL ASSIGNMENT,Assignments,/assignment/a/SCE3201_2025_26/2590972f-927f-4d4f-aada-c7d366d8dc82,20.0,2025-09-24 23:55:00,,,
SCE3211_2025_26,34477,Course Grade,Manual/Other,,,,,,
SCE3241_2025_26,34476,Course Grade,Manual/Other,,,,,,
SCE3251_2025_26,34509,Course Grade,Manual/Other,,,,,,
SCE3251_2025_26,34743,ASSIGNMENT 1,Manual/Other,,100.0,,,,
SCE3251_2025_26,34744,ASSIGNMENT 2,Manual/Other,,100.0,,,,
SCE3251_2025_26,34745,COURSE WORK,Manual/Other,,100.0,,,,
SCE3251_2025_26,34746,TEST 1,Manual/Other,,100.0,,,,
SCE3251_2025_26,34747,TEST 2,Manual/Other,,100.0,,,,
SCE3301_2025_26,34478,Course Grade,Manual/Other,,,,,,
SCE3302_2025_26,34649,Course Grade,Manual/Other,,,,,,
SCE3421_2025_26,36216,Course Grade,Manual/Other,,,,,,
SCE3481_2025_26,36269,Course Grade,Manual/Other,,,,,,
SCE4211_2025_26,36330,Course Grade,Manual/Other,,,,,,
SCE4221_2025_26,36349,Course Grade,Manual/Other,,,,,,
SCE4231_2025_26,36463,Course Grade,Manual/Other,,,,,,
SCE4241_2025_26,36329,Course Grade,Manual/Other,,,,,,
SCE4251_2025_26,36390,Course Grade,Manual/Other,,,,,,
SCE4301_2025_26,34920,Course Grade,Manual/Other,,,,,,
SCE4411_2025_26,34512,Course Grade,Manual/Other,,,,,,
SCE4421_2025_26,34347,Course Grade,Manual/Other,,,,,,
SCE4431_2025_26,34520,Course Grade,Manual/Other,,,,,,
SCE4441_2025_26,34511,Course Grade,Manual/Other,,,,,,
SCE4451_2025_26,34350,Course Grade,Manual/Other,,,,,,
SCE4601_2025_26,36328,Course Grade,Manual/Other,,,,,,
SCE506_2025_26,35267,Course Grade,Manual/Other,,,,,,
SCE5201_2025_26,35283,Course Grade,Manual/Other,,,,,,
SCE5211_2025_26,35286,Course Grade,Manual/Other,,,,,,
SCE5241_2025_26,35285,Course Grade,Manual/Other,,,,,,
SCE5251_2025_26,35287,Course Grade,Manual/Other,,,,,,
SCE5391_2025_26,36642,Course Grade,Manual/Other,,,,,,
SCE5402_2025_26,35284,Course Grade,Manual/Other,,,,,,
SCE5411_2025_26,36639,Course Grade,Manual/Other,,,,,,
SCE5421_2025_26,36636,Course Grade,Manual/Other,,,,,,
SCE5441_2025_26,36640,Course Grade,Manual/Other,,,,,,
SCE5451_2025_26,36637,Course Grade,Manual/Other,,,,,,
SCE5472_2025_26,36641,Course Grade,Manual/Other,,,,,,
SCE5601_2025_26,36626,Course Grade,Manual/Other,,,,,,
SCE590_2025_26,36514,Course Grade,Manual/Other,,,,,,
SCE6191_2025_26,35223,Course Grade,Manual/Other,,,,,,
SCE6192_2025_26,36167,Course Grade,Manual/Other,,,,,,
SCE6292_2025_26,36166,Course Grade,Manual/Other,,,,,,
SCE6302_2025_26,36228,Course Grade,Manual/Other,,,,,,
SCE6321_2025_26,36165,Course Grade,Manual/Other,,,,,,
SCE6401_2025_26,36169,Course Grade,Manual/Other,,,,,,
